"REF_DATE","GEO","DGUID","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-12","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","436547","","","","0"
"2008-12","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","34612","","","","0"
"2008-12","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","980237","","","","0"
"2008-12","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","269954","","","","0"
"2008-12","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","269954","","","","0"
"2008-12","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","0","","","","0"
"2008-12","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","150538","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","720332","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","206752","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","57636","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","42811","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","791371","","","","0"
"2008-12","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","150538","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","150538","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","0","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","0","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","0","","","","0"
"2008-12","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","0","","","","0"
"2009-01","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","270074","","","","0"
"2009-01","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","980237","","","","0"
"2009-01","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","134808","","","","0"
"2009-01","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","10500","","","","0"
"2009-01","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","855471","","","","0"
"2009-01","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","270074","","","","0"
"2009-01","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","270074","","","","0"
"2009-01","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","0","","","","0"
"2009-01","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","186438","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","791371","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","197309","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","0","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","-3815","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","806057","","","","0"
"2009-01","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","186438","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","186143","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","0","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","295","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","0","","","","0"
"2009-01","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","0","","","","0"
"2009-02","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","257529","","","","0"
"2009-02","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","855471","","","","0"
"2009-02","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","53533","","","","0"
"2009-02","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","-6537","","","","0"
"2009-02","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","644938","","","","0"
"2009-02","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","257529","","","","0"
"2009-02","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","257529","","","","0"
"2009-02","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","0","","","","0"
"2009-02","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","194244","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","806057","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","185438","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","0","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","7552","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","789699","","","","0"
"2009-02","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","194244","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","194152","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","0","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","92","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","0","","","","0"
"2009-02","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","0","","","","0"
"2009-03","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","280464","","","","0"
"2009-03","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","644938","","","","0"
"2009-03","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","59472","","","","0"
"2009-03","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","27550","","","","0"
"2009-03","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","451496","","","","0"
"2009-03","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","280824","","","","0"
"2009-03","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","280824","","","","0"
"2009-03","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","0","","","","0"
"2009-03","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","163315","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","789699","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","204078","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","0","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","23935","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","806527","","","","0"
"2009-03","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","163315","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","163233","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","0","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","82","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","0","","","","0"
"2009-03","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","0","","","","0"
"2009-04","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","231964","","","","0"
"2009-04","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","451136","","","","0"
"2009-04","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","223892","","","","0"
"2009-04","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","2644","","","","0"
"2009-04","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","445708","","","","0"
"2009-04","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","231964","","","","0"
"2009-04","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","211519","","","","0"
"2009-04","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","20445","","","","0"
"2009-04","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","152873","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","806527","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","154290","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","0","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","10269","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","797675","","","","0"
"2009-04","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","152873","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","125453","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","22126","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","5294","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","0","","","","0"
"2009-04","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","0","","","","0"
"2009-05","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","215259","","","","0"
"2009-05","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","445708","","","","0"
